Mineral,reporterISO,partnerISO,Exporter,Importer,hs_codes,stage,trade_value_usd,mirror,source_lat,source_lng,target_lat,target_lng
Graphite,AUT,THA,Austria,Thailand,380110,Processed,621.286,direct,47.516231,14.550072,15.870032,100.992541
Graphite,AUT,GBR,Austria,United Kingdom,380110,Processed,596.392,direct,47.516231,14.550072,55.378051,-3.435973
Graphite,AUT,NLD,Austria,Netherlands,380110|380120,Processed,476.24699999999996,direct,47.516231,14.550072,52.132633,5.291266
Graphite,AUT,MYS,Austria,Malaysia,380110,Processed,366.927,direct,47.516231,14.550072,4.210484,101.975766
Graphite,AUT,HUN,Austria,Hungary,380120,Processed,149.369,direct,47.516231,14.550072,47.162494,19.503304
Graphite,AUT,ROU,Austria,Romania,380110|380120,Processed,37.681000000000004,direct,47.516231,14.550072,45.943161,24.96676
Graphite,AUT,HRV,Austria,Croatia,380110,Processed,27.06,direct,47.516231,14.550072,45.1,15.2
Graphite,AUT,AUS,Austria,Australia,380110,Processed,10.824,direct,47.516231,14.550072,-25.274398,133.775136
Graphite,AZE,TUR,Azerbaijan,Türkiye,380110|380120,Processed,38632.0,direct,40.143105,47.576927,38.963745,35.243322
Graphite,BHR,MYS,Bahrain,Malaysia,380110,Processed,669572.424,mirror,26.0275,50.55,4.210484,101.975766
Graphite,BHR,IND,Bahrain,India,380110,Processed,7959.288,mirror,26.0275,50.55,20.593684,78.96288
Graphite,BHR,SAU,Bahrain,Saudi Arabia,380110,Processed,1393.617,direct,26.0275,50.55,23.885942,45.079162
Graphite,BHR,PAK,Bahrain,Pakistan,380110,Processed,43.941,mirror,26.0275,50.55,30.375321,69.345116
Graphite,BGD,MYS,Bangladesh,Malaysia,380110,Processed,10642.362,mirror,23.684994,90.356331,4.210484,101.975766
Graphite,BLR,CHN,Belarus,China,380120,Processed,3011.0,mirror,53.709807,27.953389,35.86166,104.195397
Graphite,BEL,SGP,Belgium,Singapore,380110,Processed,2825673.35,direct,50.503887,4.469936,1.352083,103.819836
Graphite,BEL,MYS,Belgium,Malaysia,380110|380120,Processed,864616.396,direct,50.503887,4.469936,4.210484,101.975766
Graphite,BEL,CHN,Belgium,China,380110|380120,Processed,752084.432,direct,50.503887,4.469936,35.86166,104.195397
Graphite,BEL,CAN,Belgium,Canada,380110|380120,Processed,690472.392,direct,50.503887,4.469936,56.130366,-106.346771
Graphite,BEL,USA,Belgium,USA,380110|380120,Processed,295198.716,direct,50.503887,4.469936,37.09024,-95.712891
Graphite,BEL,GBR,Belgium,United Kingdom,380110|380120,Processed,259747.94100000002,direct,50.503887,4.469936,55.378051,-3.435973
Graphite,BEL,SVK,Belgium,Slovakia,380110,Processed,230303.676,direct,50.503887,4.469936,48.669026,19.699024
Graphite,BEL,IND,Belgium,India,380110|380120,Processed,121853.299,direct,50.503887,4.469936,20.593684,78.96288
Graphite,BEL,ITA,Belgium,Italy,380110|380120,Processed,119993.22300000001,direct,50.503887,4.469936,41.87194,12.56738
Graphite,BEL,POL,Belgium,Poland,380110|380120,Processed,92112.32,direct,50.503887,4.469936,51.919438,19.145136
Graphite,BEL,JPN,Belgium,Japan,380110,Processed,83970.243,direct,50.503887,4.469936,36.204824,138.252924
Graphite,BEL,BRA,Belgium,Brazil,380110|380120,Processed,81448.175,direct,50.503887,4.469936,-14.235004,-51.92528
Graphite,BEL,TUR,Belgium,Türkiye,380110|380120,Processed,75289.70300000001,direct,50.503887,4.469936,38.963745,35.243322
Graphite,BEL,NLD,Belgium,Netherlands,380110|380120,Processed,73352.079,direct,50.503887,4.469936,52.132633,5.291266
Graphite,BEL,DEU,Belgium,Germany,380110,Processed,69405.309,direct,50.503887,4.469936,51.165691,10.451526
Graphite,BEL,FRA,Belgium,France,380110|380120,Processed,61366.577999999994,direct,50.503887,4.469936,46.227638,2.213749
Graphite,BEL,AUS,Belgium,Australia,380110,Processed,48112.147,direct,50.503887,4.469936,-25.274398,133.775136
Graphite,BEL,EGY,Belgium,Egypt,380110|380120,Processed,44218.779,direct,50.503887,4.469936,26.820553,30.802498
Graphite,BEL,CZE,Belgium,Czechia,380110|380120,Processed,44115.934,direct,50.503887,4.469936,49.817492,15.472962
Graphite,BEL,LUX,Belgium,Luxembourg,380110|380120,Processed,33601.127,direct,50.503887,4.469936,49.815273,6.129583
Graphite,BEL,IRL,Belgium,Ireland,380110|380120,Processed,29704.763000000003,direct,50.503887,4.469936,53.41291,-8.24389
Graphite,BEL,DZA,Belgium,Algeria,380110,Processed,27077.143,direct,50.503887,4.469936,28.033886,1.659626
Graphite,BEL,JOR,Belgium,Jordan,380110,Processed,24756.206,direct,50.503887,4.469936,30.585164,36.238414
Graphite,BEL,ESP,Belgium,Spain,380110,Processed,24667.84,direct,50.503887,4.469936,40.463667,-3.74922
Graphite,BEL,ISL,Belgium,Iceland,380110|380120,Processed,15961.707,mirror,50.503887,4.469936,64.963051,-19.020835
Graphite,BEL,CHE,Belgium,Switzerland,380110,Processed,15722.529,direct,50.503887,4.469936,46.818188,8.227512
Graphite,BEL,MEX,Belgium,Mexico,380110|380120,Processed,8032.388999999999,direct,50.503887,4.469936,23.634501,-102.552784
Graphite,BEL,HRV,Belgium,Croatia,380110,Processed,7844.011,direct,50.503887,4.469936,45.1,15.2
Graphite,BEL,SAU,Belgium,Saudi Arabia,380110,Processed,6955.95,direct,50.503887,4.469936,23.885942,45.079162
Graphite,BEL,TUN,Belgium,Tunisia,380110,Processed,4870.712,direct,50.503887,4.469936,33.886917,9.537499
Graphite,BEL,SVN,Belgium,Slovenia,380110,Processed,4473.284,direct,50.503887,4.469936,46.151241,14.995463
Graphite,BEL,NGA,Belgium,Nigeria,380110,Processed,4356.144,mirror,50.503887,4.469936,9.081999,8.675277
